regulon,target_gene
ETS1(+),PPDPF
ETS1(+),CBX2
ETS1(+),KLHL24
ETS1(+),KIF5B
ETS1(+),ACTN4
ETS1(+),SMARCA4
ETS1(+),KIF26A
ETS1(+),HERPUD1
ETS1(+),CSNK1E
ETS1(+),AFAP1L1
ETS1(+),ITPKB
ETS1(+),TAGLN2
ETS1(+),ERMAP
ETS1(+),PRPF4
ETS1(+),AGAP1
ETS1(+),PALM
ETS1(+),RNF130
ETS1(+),ZNF106
ETS1(+),AHDC1
ETS1(+),TRIP12
ETS1(+),TRMT112
ETS1(+),GNG11
ETS1(+),NBPF20
ETS1(+),LPP
ETS1(+),GABPB1
ETS1(+),APBB2
ETS1(+),SUMO1
ETS1(+),DALRD3
ETS1(+),ZNF787
ETS1(+),GREM1
ETS1(+),BORCS7
ETS1(+),HCCS
ETS1(+),SNRNP200
ETS1(+),RPS5
ETS1(+),USP16
ETS1(+),ARID4A
ETS1(+),RPS21
ETS1(+),INTS3
ETS1(+),PRX
ETS1(+),TAF7
ETS1(+),SP6
ETS1(+),RPL38
ETS1(+),S100A16
ETS1(+),SKIV2L
ETS1(+),PDE2A
ETS1(+),DYRK2
ETS1(+),VPS37C
ETS1(+),UQCRQ
ETS1(+),UBE2D3
ETS1(+),SRP14
ETS1(+),SOX13
ETS1(+),YIPF3
ETS1(+),TBXA2R
ETS1(+),TTC39C
ETS1(+),LUZP1
ETS1(+),FAM126A
ETS1(+),RPS6KA1
ETS1(+),ZNF562
ETS1(+),TMA7
ETS1(+),SDHAF3
ETS1(+),CRTC2
ETS1(+),F11R
ETS1(+),LARP4B
ETS1(+),TUBA1B
ETS1(+),CCZ1
ETS1(+),ZNF423
ETS1(+),RAP1B
ETS1(+),ECE1
ETS1(+),RBFOX2
ETS1(+),CACNG8
ETS1(+),HSBP1
ETS1(+),PCM1
ETS1(+),LINC00539
ETS1(+),JAM3
ETS1(+),LINC01235
ETS1(+),MARCH4
ETS1(+),SMAD3
ETS1(+),CORO1C
ETS1(+),PTBP3
ETS1(+),CDC42
ETS1(+),HOTAIR
ETS1(+),MCF2L
ETS1(+),NACA
ETS1(+),CTTN
ETS1(+),MAPK9
ETS1(+),BHLHE40-AS1
ETS1(+),MRPS22
ETS1(+),NOP10
ETS1(+),LSM8
ETS1(+),TRAPPC1
ETS1(+),EXOC3L1
ETS1(+),UBASH3B
ETS1(+),GNA13
ETS1(+),C6orf89
ETS1(+),BTF3
ETS1(+),NOS3
ETS1(+),KANSL1
ETS1(+),DPY19L3
ETS1(+),PEX16
ETS1(+),DGUOK
ETS1(+),PLOD3
ETS1(+),CCZ1B
ETS1(+),ZNF768
ETS1(+),CAPZA1
ETS1(+),MRPL33
ETS1(+),ZGPAT
ETS1(+),ZNF75A
ETS1(+),BCL2L1
ETS1(+),EXOC3-AS1
ETS1(+),COX6B1
ETS1(+),SLC33A1
ETS1(+),ZNF184
ETS1(+),TBCA
ETS1(+),PXYLP1
ETS1(+),MFSD10
ETS1(+),MTMR12
ETS1(+),NRAS
ETS1(+),IL16
ETS1(+),RNF44
ETS1(+),NFYC
ETS1(+),SEMA4D
ETS1(+),MEGF6
ETS1(+),BBX
ETS1(+),RAB26
ETS1(+),MRVI1
ETS1(+),NRROS
ETS1(+),STOML2
ETS1(+),AKAP10
ETS1(+),SUB1
ETS1(+),LRP10
ETS1(+),GUCY1A2
ETS1(+),ERLEC1
ETS1(+),ADGRL2
ETS1(+),ZNF326
ETS1(+),CCNJL
ETS1(+),COX8A
ETS1(+),SDHC
ETS1(+),CASKIN2
ETS1(+),EIF3J
ETS1(+),BOK
ETS1(+),EPB41L2
ETS1(+),FADS2
ETS1(+),CHRM3
ETS1(+),PGBD5
ETS1(+),ATP6V1F
ETS1(+),PARM1
ETS1(+),PLCG1
ETS1(+),SPRED2
ETS1(+),NHS
ETS1(+),SLC25A4
ETS1(+),H3F3A
ETS1(+),PHLDB1
ETS1(+),MYO1E
ETS1(+),SEPT7
ETS1(+),TCF3
ETS1(+),ADCY4
ETS1(+),BUB3
ETS1(+),TRDMT1
ETS1(+),RAB1A
ETS1(+),IL1A
ETS1(+),CAV1
ETS1(+),TCAF1
ETS1(+),LMF1
ETS1(+),KCNMB1
ETS1(+),AFF4
ETS1(+),VPS13C
ETS1(+),TRIM71
ETS1(+),CCND2
ETS1(+),FAM222B
ETS1(+),BRWD3
ETS1(+),HMGB3
ETS1(+),LHX1
ETS1(+),FARP1
ETS1(+),ZC3HAV1
ETS1(+),CLIC1
ETS1(+),MGAT5
ETS1(+),PSMC5
ETS1(+),GPRC5B
ETS1(+),LINC01091
ETS1(+),PRELID2
ETS1(+),SPAG17
ETS1(+),S100A11
ETS1(+),RNF41
ETS1(+),SRPK2
ETS1(+),ZFP36L1
ETS1(+),GPR161
ETS1(+),ZNF317
ETS1(+),IGFBP3
ETS1(+),PPP2R5C
ETS1(+),AKAP13
ETS1(+),PKIG
ETS1(+),IDH2
ETS1(+),FIGNL1
ETS1(+),SDF2L1
ETS1(+),PHF20
ETS1(+),BZW1
ETS1(+),LRRC8D
ETS1(+),SETD5
ETS1(+),CLTC
ETS1(+),RAD54L2
ETS1(+),EGR3
ETS1(+),YPEL2
ETS1(+),PDCD10
ETS1(+),ATF2
ETS1(+),DOCK1
ETS1(+),FEM1C
ETS1(+),SERF2
ETS1(+),PTPN6
ETS1(+),ABCD1
ETS1(+),DHX38
ETS1(+),NUDC
ETS1(+),RPL37A
ETS1(+),SON
ETS1(+),MYL9
ETS1(+),DPM2
ETS1(+),MAP3K1
ETS1(+),SERP1
ETS1(+),UBE2F
ETS1(+),SDHB
ETS1(+),KCTD20
ETS1(+),TMEM127
ETS1(+),TET1
ETS1(+),RPLP2
ETS1(+),LINC00964
ETS1(+),BRD7
ETS1(+),MFF
ETS1(+),GNAS-AS1
ETS1(+),RIC8A
ETS1(+),BNIP2
ETS1(+),MED12L
ETS1(+),RPS26
ETS1(+),EXOC2
ETS1(+),RHEB
ETS1(+),AATF
ETS1(+),JOSD1
ETS1(+),THAP4
ETS1(+),AVPR2
ETS1(+),ZSWIM4
ETS1(+),PNRC2
ETS1(+),CERK
ETS1(+),TECPR1
ETS1(+),JDP2
ETS1(+),AIF1L
ETS1(+),SIGIRR
ETS1(+),LARP4
ETS1(+),TOLLIP
ETS1(+),CCDC33
ETS1(+),SNRPD2
ETS1(+),RAPGEF1
ETS1(+),CEL
ETS1(+),SLC6A9
ETS1(+),APOL4
ETS1(+),ZNRF2
ETS1(+),OPTN
ETS1(+),TMEM51
ETS1(+),HSPE1
ETS1(+),ZBTB46
ETS1(+),HIPK2
ETS1(+),SH3BP4
ETS1(+),SPECC1L
ETS1(+),TANGO2
ETS1(+),C1orf43
ETS1(+),LINC00924
ETS1(+),ZDHHC17
ETS1(+),APAF1
ETS1(+),ARHGEF17
ETS1(+),NAA60
ETS1(+),MSL3
ETS1(+),SLC50A1
ETS1(+),EIF4A1
ETS1(+),EIF4EBP2
ETS1(+),DAPK3
ETS1(+),NBPF12
ETS1(+),INPP5K
ETS1(+),OFD1
ETS1(+),CSNK2A1
ETS1(+),RBM3
ETS1(+),PMPCB
ETS1(+),THOC2
ETS1(+),RRP36
ETS1(+),RELA
ETS1(+),PTPRA
ETS1(+),DIP2C
ETS1(+),NEIL1
ETS1(+),SERBP1
ETS1(+),NID2
ETS1(+),FAM219A
ETS1(+),RAB2A
ETS1(+),PCBP1
ETS1(+),CHTF8
ETS1(+),HNRNPU
ETS1(+),ZPR1
ETS1(+),GTF2F1
ETS1(+),TUSC2
ETS1(+),BMS1
ETS1(+),SMCHD1
ETS1(+),PTAR1
ETS1(+),FIS1
ETS1(+),PSMC1
ETS1(+),FSCN1
ETS1(+),TUBGCP2
ETS1(+),ZNF511
ETS1(+),MEF2B
ETS1(+),SPSB4
ETS1(+),RBM4
ETS1(+),FOXJ3
ETS1(+),PLLP
ETS1(+),COL18A1
ETS1(+),WDR1
ETS1(+),NAGK
ETS1(+),STX6
ETS1(+),CERS5
ETS1(+),PPP1CA
ETS1(+),FAM114A2
ETS1(+),CAPNS1
ETS1(+),MRPL20
ETS1(+),YWHAH
ETS1(+),LRRFIP2
ETS1(+),C18orf32
ETS1(+),EZH2
ETS1(+),FAM135A
ETS1(+),GAS1
ETS1(+),DNM2
ETS1(+),ASH1L
ETS1(+),GAS6-AS1
ETS1(+),C8orf58
ETS1(+),PLGRKT
ETS1(+),CDYL2
ETS1(+),HSPA12B
ETS1(+),CLTB
ETS1(+),ANKRD20A8P
ETS1(+),NLRC3
ETS1(+),BRPF3
ETS1(+),FRMD8
ETS1(+),SLC12A8
ETS1(+),CMTM6
ETS1(+),DYNLRB1
ETS1(+),ATP11A
ETS1(+),RIN1
ETS1(+),CGNL1
ETS1(+),ZNF185
ETS1(+),HIF1AN
ETS1(+),FAM69B
ETS1(+),BRD4
ETS1(+),VDAC1
ETS1(+),ATN1
ETS1(+),PAWR
ETS1(+),MARCH2
ETS1(+),YY1
ETS1(+),MED15
ETS1(+),FAM72A
ETS1(+),PDS5A
ETS1(+),ZMIZ2
ETS1(+),ACLY
ETS1(+),TDRKH
ETS1(+),TEP1
ETS1(+),YTHDC1
ETS1(+),SNRPA1
ETS1(+),KLHDC8B
ETS1(+),PFKL
ETS1(+),DUSP3
ETS1(+),GABBR2
ETS1(+),ZBTB39
ETS1(+),AFF2
ETS1(+),OXA1L
ETS1(+),ADIPOR1
ETS1(+),EEF1B2
ETS1(+),SAP30BP
ETS1(+),C21orf91
ETS1(+),SPEN
ETS1(+),SMARCC1
ETS1(+),SHARPIN
ETS1(+),ABRACL
ETS1(+),RB1
ETS1(+),PIGA
ETS1(+),C1orf131
ETS1(+),NDUFS1
ETS1(+),NEDD8
ETS1(+),USP34
ETS1(+),TOPORS
ETS1(+),TDG
ETS1(+),SGTA
ETS1(+),CHRND
ETS1(+),MAPRE1
ETS1(+),GNPNAT1
ETS1(+),LGALS1
ETS1(+),UQCR11
ETS1(+),NAA10
ETS1(+),UFM1
ETS1(+),WSB2
ETS1(+),B2M
ETS1(+),PABPC3
ETS1(+),CTPS1
ETS1(+),MLLT11
ETS1(+),SF3B5
ETS1(+),ATG12
ETS1(+),ASAP2
ETS1(+),VCP
ETS1(+),TCEA2
ETS1(+),RBM23
ETS1(+),PSIP1
ETS1(+),BCAP29
ETS1(+),PPP1R10
ETS1(+),DSTN
ETS1(+),ANAPC16
ETS1(+),MED13L
ETS1(+),CTDNEP1
ETS1(+),GOLGA5
ETS1(+),KANTR
ETS1(+),MAFA
ETS1(+),MAN1A2
ETS1(+),ELF1
ETS1(+),STMN1
ETS1(+),MANF
ETS1(+),TTC28
ETS1(+),IGFN1
ETS1(+),RHOB
ETS1(+),BACH1
ETS1(+),DDX24
ETS1(+),LSS
ETS1(+),EIF1
ETS1(+),PWP1
ETS1(+),PPM1L
ETS1(+),WBP2
ETS1(+),MED1
ETS1(+),IPO7
ETS1(-),RPL27A
ETS1(-),FKBP2
ETS1(-),MRPL51
ETS1(-),RPS6
ETS1(-),RPL26
ETS1(-),RPS18
ETS1(-),ENG
ETS1(-),RPL34
ETS1(-),CLINT1
ETS1(-),ETS1
ETS1(-),RPL10A
ETS1(-),RPS3A
ETS1(-),RPS2
ETS1(-),ITM2B
ETS1(-),FHL1
ETS1(-),TSPAN4
ETS1(-),ACTN1
ETS1(-),GIMAP7
ETS1(-),TECR
ETS1(-),LAPTM4A
ETS1(-),DOCK5
ETS1(-),ESD
ETS1(-),PPA2
ETS1(-),APLNR
ETS1(-),CNBP
ETS1(-),EIF3E
ETS1(-),RPL7
ETS1(-),LY6E
ETS1(-),TM4SF1
ETS1(-),RPL15
ETS1(-),SSB
ETS1(-),RPL41
ETS1(-),RPS24
ETS1(-),RPL3
ETS1(-),EDN1
ETS1(-),STXBP6
ETS1(-),TM2D2
ETS1(-),TFPI
ETS1(-),GIMAP1
ETS1(-),YWHAE
ETS1(-),GIMAP4
ETS1(-),TIMM22
ETS1(-),MRPL2
ETS1(-),FTH1
ETS1(-),MRPL14
ETS1(-),RPL18
ETS1(-),POLE4
ETS1(-),RPS23
ETS1(-),NPC2
ETS1(-),CTGF
ETS1(-),RPS8
ETS1(-),C1QTNF4
ETS1(-),LY96
ETS1(-),OLFML3
ETS1(-),LDB2
ETS1(-),SEPT6
ETS1(-),FNTA
ETS1(-),FAM174B
ETS1(-),NSMCE1
ETS1(-),HAPLN3
ETS2(+),HBEGF
ETS2(+),NOSIP
ETS2(+),HYAL2
ETS2(+),SH2D3C
ETS2(+),HLX
ETS2(+),PRPF19
ETS2(+),IGFBP4
ETS2(+),GNAI3
ETS2(+),CHMP5
ETS2(+),MEF2C
ETS2(+),ARF1
ETS2(+),RARA
ETS2(+),SHB
ETS2(+),RASGRP3
ETS2(+),ARPC3
ETS2(+),EGFL7
ETS2(+),CDK9
ETS2(+),FIBP
ETS2(+),THSD1
ETS2(+),PEA15
ETS2(+),DLST
ETS2(+),NSA2
ETS2(+),PLXND1
ETS2(+),ELOVL1
ETS2(+),ZFP36
ETS2(+),ENG
ETS2(+),KCNAB2
ETS2(+),AURKAIP1
ETS2(+),BCL6B
ETS2(+),UTP11
ETS2(+),JUP
ETS2(+),ESAM
ETS2(+),EMC4
ETS2(+),YWHAB
ETS2(+),KDR
ETS2(+),DUSP6
ETS2(+),RPS5
ETS2(+),CITED2
ETS2(+),MEG3
ETS2(+),RASIP1
ETS2(+),UACA
ETS2(+),ERG
ETS2(+),ARID4A
ETS2(+),CFLAR
ETS2(+),CXorf36
ETS2(+),IGF2BP1
ETS2(+),MT2A
ETS2(+),NOB1
ETS2(+),LMNA
ETS2(+),DPEP1
ETS2(+),PCDH12
ETS2(+),PPP1R16B
ETS2(+),VASP
ETS2(+),ICAM1
ETS2(+),FOSL2
ETS2(+),ARHGDIB
ETS2(+),MFNG
ETS2(+),DUSP5
ETS2(+),YIPF3
ETS2(+),DENR
ETS2(+),NCAPD2
ETS2(+),KRR1
ETS2(+),ACTR2
ETS2(+),PLAG1
ETS2(+),CDH5
ETS2(+),LHX6
ETS2(+),AHNAK
ETS2(+),PTP4A3
ETS2(+),SNRPE
ETS2(+),GNAI2
ETS2(+),DYNC1I2
ETS2(+),DDX21
ETS2(+),VWA1
ETS2(+),PSMA6
ETS2(+),CNN2
ETS2(+),ADGRF5
ETS2(+),WDR60
ETS2(+),NEDD9
ETS2(+),PPM1G
ETS2(+),EIF3L
ETS2(+),ROBO4
ETS2(+),KCNK6
ETS2(+),RAB13
ETS2(+),RAB14
ETS2(+),STC1
ETS2(+),BRI3
ETS2(+),SYTL3
ETS2(+),PPP4C
ETS2(+),PRDM1
ETS2(+),CD93
ETS2(+),RPL29
ETS2(+),ACVRL1
ETS2(+),ADAMTS1
ETS2(+),SERPINH1
ETS2(+),PCAT19
ETS2(+),NRP1
ETS2(+),HECW2
ETS2(+),GOLPH3
ETS2(+),AP1S2
ETS2(+),TSC22D1
ETS2(+),OGFR
ETS2(+),JAK1
ETS2(+),JAM3
ETS2(+),FAM71F1
ETS2(+),MADCAM1
ETS2(+),CRBN
ETS2(+),NACA
ETS2(+),UQCRH
ETS2(+),ZNF436
ETS2(+),BHLHE40
ETS2(+),RASA3
ETS2(+),MCAM
ETS2(+),RPL19
ETS2(+),PLEKHA1
ETS2(+),FLT1
ETS2(+),SSR3
ETS2(+),TVP23C
ETS2(+),NOX4
ETS2(+),MGST3
ETS2(+),YWHAZ
ETS2(+),ANXA6
ETS2(+),EGLN1
ETS2(+),RACK1
ETS2(+),BTF3
ETS2(+),CHD3
ETS2(+),YIF1B
ETS2(+),HNRNPF
ETS2(+),CAV1
ETS2(+),ABI3
ETS2(+),SOX17
ETS2(+),FXYD5
ETS2(+),HNRNPC
ETS2(+),MTSS1
ETS2(+),DOK4
ETS2(+),AKT1
ETS2(+),MYO10
ETS2(+),BIN1
ETS2(+),CDC42EP1
ETS2(+),MGMT
ETS2(+),RASA1
ETS2(+),IL33
ETS2(+),RASAL2
ETS2(+),ZC3H13
ETS2(+),WASF2
ETS2(+),SYF2
ETS2(+),RALA
ETS2(+),PDCD6
ETS2(+),TM9SF2
ETS2(+),COL4A2
ETS2(+),MYL12A
ETS2(+),MYO1B
ETS2(+),NAV1
ETS2(+),RAPGEF3
ETS2(+),PRPF6
ETS2(+),DNAJC1
ETS2(+),CCND1
ETS2(+),DCTN3
ETS2(+),DACH1
ETS2(+),RGS14
ETS2(+),TSC22D3
ETS2(+),CRMP1
ETS2(+),IRF1
ETS2(+),PYM1
ETS2(+),JMJD1C
ETS2(+),SEPT7
ETS2(+),HSP90B1
ETS2(+),GNB1
ETS2(+),STOML2
ETS2(+),SH3BP5
ETS2(+),SNX9
ETS2(+),GSN
ETS2(+),HES1
ETS2(+),CD40
ETS2(+),RPS19BP1
ETS2(+),DDX3X
ETS2(+),S100A11
ETS2(+),PLEKHG2
ETS2(+),SNRPA
ETS2(+),INPP1
ETS2(+),RGS19
ETS2(+),NEAT1
ETS2(+),ADORA2A
ETS2(+),MSRA
ETS2(+),CDC42EP3
ETS2(+),ATP6V1F
ETS2(+),PTPRG
ETS2(+),PAK2
ETS2(+),EMG1
ETS2(+),CFAP97
ETS2(+),MARCH1
ETS2(+),QKI
ETS2(+),HSPA9
ETS2(+),EMCN
ETS2(+),CLIC1
ETS2(+),LBH
ETS2(+),ETS1
ETS2(+),MARCKSL1
ETS2(+),MALL
ETS2(+),APLNR
ETS2(+),HNRNPUL1
ETS2(+),ABCB7
ETS2(+),FGFR1OP2
ETS2(+),FNBP1L
ETS2(+),ATP13A2
ETS2(+),NEK3
ETS2(+),KLF10
ETS2(+),GMFG
ETS2(+),TM4SF1
ETS2(+),SLC16A3
ETS2(+),TBCA
ETS2(+),CLIC4
ETS2(+),PHF5A
ETS2(+),TM4SF18
ETS2(+),CCNI
ETS2(+),GPD2
ETS2(+),CWC22
ETS2(+),SOCS3
ETS2(+),PSME3
ETS2(+),PALMD
ETS2(+),PLEKHG1
ETS2(+),ST3GAL1
ETS2(+),C5orf30
ETS2(+),LDHA
ETS2(+),RGS3
ETS2(+),YES1
ETS2(+),HMGA1
ETS2(+),ARID3A
ETS2(+),NUDT21
ETS2(+),PSMB7
ETS2(+),ADAM15
ETS2(+),ABHD17A
ETS2(+),ARL5B
ETS2(+),FAM96B
ETS2(+),TSNAX
ETS2(+),FCER1G
ETS2(+),SEPT10
ETS2(+),PLS3
ETS2(+),ZSCAN23
ETS2(+),SEC14L1
ETS2(+),ARHGDIA
ETS2(+),NGDN
ETS2(+),RND1
ETS2(+),CCT7
ETS2(+),PSMD6
ETS2(+),MCRIP1
ETS2(+),PUF60
ETS2(+),ARHGEF28
ETS2(+),ACTG1
ETS2(+),OTUB1
ETS2(+),MCTS1
ETS2(+),MAGOH
ETS2(+),RPL23A
ETS2(+),MMRN2
ETS2(+),CCDC85B
ETS2(+),HOMER3
ETS2(+),DNAJA1
ETS2(+),UFC1
ETS2(+),CPNE2
ETS2(+),VCL
ETS2(+),MYL9
ETS2(+),SMCO4
ETS2(+),CAPRIN1
ETS2(+),ZNF22
ETS2(+),VAMP5
ETS2(+),RRAGA
ETS2(+),FARSA
ETS2(+),HIC1
ETS2(+),RHOBTB3
ETS2(+),CLINT1
ETS2(+),KRAS
ETS2(+),CALR
ETS2(+),SPATS2L
ETS2(+),EDNRB
ETS2(+),ODC1
ETS2(+),BAG3
ETS2(+),RPLP2
ETS2(+),GNS
ETS2(+),TMEM242
ETS2(+),HNRNPD
ETS2(+),ANKRD11
ETS2(+),CTNND1
ETS2(+),EIF2B2
ETS2(+),NDUFB3
ETS2(+),ATF4
ETS2(+),KIAA0355
ETS2(+),MRPL54
ETS2(+),NRN1
ETS2(+),SSRP1
ETS2(+),TMEM173
ETS2(+),UBE2L3
ETS2(+),LIN28B
ETS2(+),TRA2B
ETS2(+),CALCRL
ETS2(+),LPAR6
ETS2(+),MYCT1
ETS2(+),DAPK3
ETS2(+),SEC11A
ETS2(+),FAM198B
ETS2(+),TMEM243
ETS2(+),POLL
ETS2(+),CLEC14A
ETS2(+),XRCC1
ETS2(+),SNX3
ETS2(+),GLRX3
ETS2(+),ARPC1B
ETS2(+),TFAM
ETS2(+),NDUFAF3
ETS2(+),HOXA3
ETS2(+),EPC2
ETS2(+),STUB1
ETS2(+),PARK7
ETS2(+),KLHL2
ETS2(+),ANXA1
ETS2(+),PTTG1IP
ETS2(+),PMAIP1
ETS2(+),TSPAN14
ETS2(+),SPINT2
ETS2(+),ACTR3
ETS2(+),FAM43A
ETS2(+),TMEM256
ETS2(+),CHMP1B
ETS2(+),RASSF1
ETS2(+),CXCL2
ETS2(+),ARL6IP5
ETS2(+),IVNS1ABP
ETS2(+),PLVAP
ETS2(+),FLOT2
ETS2(+),GNAI1
ETS2(+),FERMT2
ETS2(+),LRG1
ETS2(+),IMMT
ETS2(+),UBE2D2
ETS2(+),CCT2
ETS2(+),ARID1A
ETS2(+),TMBIM6
ETS2(+),ARHGAP18
ETS2(+),GFOD2
ETS2(+),BAZ1A
ETS2(+),STIM2
ETS2(+),PRCP
ETS2(+),MPZL1
ETS2(+),KANK3
ETS2(+),TNFSF4
ETS2(+),RPS12
ETS2(+),EEF1B2
ETS2(+),GRB10
ETS2(+),PSMC5
ETS2(+),JUN
ETS2(+),DLGAP5
ETS2(+),ENY2
ETS2(+),PSMC1
ETS2(+),RP9
ETS2(+),C8orf82
ETS2(+),WDFY1
ETS2(+),LXN
ETS2(+),AKAP12
ETS2(+),MYADM
ETS2(+),SPTBN1
ETS2(+),RPS17
ETS2(+),MAPK11
ETS2(+),SLC39A10
ETS2(+),SLC9A3R2
ETS2(+),EHD4
ETS2(+),SNRK
ETS2(+),KIF3B
ETS2(+),CDH13
ETS2(+),NEURL1B
ETS2(+),BAIAP2
ETS2(+),METTL9
ETS2(+),NOM1
ETS2(+),SRSF4
ETS2(+),RAPGEF5
ETS2(+),RRBP1
ETS2(+),C1orf54
ETS2(+),PAM
ETS2(+),EIF4A1
ETS2(+),STAT3
ETS2(+),NDUFS4
ETS2(+),JAM2
ETS2(+),RHEB
ETS2(+),CIR1
ETS2(+),CCNL1
ETS2(+),LSR
ETS2(+),CYR61
ETS2(+),PER1
ETS2(+),ZBTB33
ETS2(+),FAM167B
ETS2(+),TMSB4X
ETS2(+),CHD1
ETS2(+),LDLRAP1
ETS2(+),NAV3
ETS2(+),SUN1
ETS2(+),ALDH9A1
ETS2(+),FUS
ETS2(+),ERF
ETS2(+),LIMS2
ETS2(+),PRKAR2B
ETS2(+),NOSTRIN
ETS2(+),DIAPH2
ETS2(+),H2AFY
ETS2(+),FGD5-AS1
ETS2(+),GGT5
ETS2(+),CDV3
ETS2(+),STRAP
ETS2(+),GTF2F1
ETS2(+),HSPD1
ETS2(+),TAX1BP1
ETS2(+),IQGAP1
ETS2(+),MAD2L2
ETS2(+),BCLAF1
ETS2(+),ZFAS1
ETS2(+),TDRD3
ETS2(+),MOSPD3
ETS2(+),SMCHD1
ETS2(+),SYNCRIP
ETS2(+),TIA1
ETS2(+),EEF1D
ETS2(+),PRMT1
ETS2(+),RNF7
ETS2(+),RB1
ETS2(+),EEF1A1
ETS2(+),HNRNPH3
ETS2(+),DDIT4
ETS2(+),AVEN
ETS2(+),ASAP2
ETS2(+),NAA38
ETS2(+),PLK2
ETS2(+),CNOT8
ETS2(+),PTRHD1
ETS2(+),ZFP36L1
ETS2(+),ANP32A
ETS2(+),SERTAD1
ETS2(+),NPEPL1
ETS2(+),PLCB1
ETS2(+),SRSF3
ETS2(+),EFCAB2
ETS2(+),MGST2
ETS2(+),SNX17
ETS2(+),DLC1
ETS2(+),FSCN1
ETS2(+),ETS2
ETS2(+),CAMTA1
ETS2(+),ILK
ETS2(+),KLF4
ETS2(+),TMEM222
ETS2(+),RHOC
ETS2(+),LYN
ETS2(+),SPOP
ETS2(+),PCBP1
ETS2(+),VPS51
ETS2(+),ATP1B3
ETS2(+),PRDX6
ETS2(+),SRGAP2B
ETS2(+),TINAGL1
ETS2(+),DNAJB1
ETS2(+),GIMAP2
ETS2(+),CAV2
ETS2(+),RPS13
ETS2(+),ADM
ETS2(+),GPS1
ETS2(+),LMBR1L
ETS2(+),AES
ETS2(+),SRSF2
ETS2(+),ZBED5-AS1
ETS2(+),USF2
ETS2(+),SPTLC1
ETS2(+),COL4A1
ETS2(+),NOTCH2NL
ETS2(+),PXDC1
ETS2(+),RAB4A
ETS2(+),CANX
ETS2(+),ARGLU1
ETS2(+),ATXN10
ETS2(+),ZC3H14
ETS2(+),BABAM1
ETS2(+),CD34
ETS2(+),ZEB1
ETS2(+),TIMP3
ETS2(+),RYBP
ETS2(+),PFDN1
ETS2(+),STK25
ETS2(+),ARL4C
ETS2(+),ADPRM
ETS2(+),SLC25A5
ETS2(+),HNRNPA3
ETS2(+),SKA2
ETS2(+),PSMD8
ETS2(+),ADRM1
ETS2(+),CHCHD3
ETS2(+),TAGLN2
ETS2(+),JKAMP
ETS2(+),MSN
ETS2(+),ITGA6
ETS2(+),RBM3
ETS2(+),IK
ETS2(+),LYPLA1
ETS2(+),RNF115
ETS2(+),SNAI1
ETS2(+),SLTM
ETS2(+),MACF1
ETS2(+),IMPAD1
ETS2(+),PSRC1
ETS2(+),MOSPD2
ETS2(+),CENPN
ETS2(+),EIF3A
ETS2(+),CSNK2B
ETS2(+),TWF2
ETS2(+),VAMP3
ETS2(+),MREG
ETS2(+),RHOA
ETS2(+),ZNF467
ETS2(+),IFI16
ETS2(+),TGFBRAP1
ETS2(+),RPL30
ETS2(+),CLPP
ETS2(+),BCL2L13
ETS2(+),LOXL2
ETS2(+),ARF5
ETS2(+),KLF6
ETS2(+),LRRC47
ETS2(+),RTN3
ETS2(+),AK2
ETS2(+),RGCC
ETS2(+),A2M
ETS2(+),RAB8A
ETS2(+),ILF2
ETS2(+),SLC35F2
ETS2(+),ZFYVE28
ETS2(+),NREP
ETS2(+),RPL10
ETS2(+),TSPAN18
ETS2(+),MEOX2
ETS2(+),C11orf96
ETS2(+),HSP90AA1
ETS2(+),YWHAQ
ETS2(+),CRIP2
ETS2(+),FAM110D
ETS2(+),DRAM2
ETS2(+),CEPT1
ETS2(+),SERPINB6
ETS2(+),F2R
ETS2(+),PRPF40B
ETS2(+),XIST
ETS2(+),SBDS
ETS2(+),RUVBL1
ETS2(+),NDC1
ETS2(+),SOX7
ETS2(+),HERC3
ETS2(+),EIF3G
ETS2(+),LSM6
ETS2(+),BCAM
ETS2(+),EIF1B
ETS2(+),UBE2J1
ETS2(+),PA2G4
ETS2(+),SASH1
ETS2(+),NDUFV2
ETS2(+),DCTN2
ETS2(+),RBM17
ETS2(+),AFAP1L1
ETS2(+),NT5E
ETS2(+),AP3S1
ETS2(+),IER5
ETS2(+),SEC63
ETS2(+),TSPAN13
ETS2(+),STRN4
ETS2(+),TCTEX1D1
ETS2(+),TPT1
ETS2(+),JMJD6
ETS2(+),SH3GLB1
ETS2(+),DHRS7
ETS2(+),NAMPT
ETS2(+),RPS25
ETS2(+),PDE4A
ETS2(+),PWP1
ETS2(+),AGMO
ETS2(+),RPL37
ETS2(+),AKT1S1
ETS2(+),ERI2
ETS2(+),GLYCTK
ETS2(+),COPA
ETS2(+),TBRG1
ETS2(+),SUPT4H1
ETS2(+),AP1B1
ETS2(+),RIOK1
ETS2(+),LUC7L2
ETS2(+),ARPC2
ETS2(+),UQCRQ
ETS2(+),DMTF1
ETS2(+),ASB6
ETS2(+),RPL27A
ETS2(+),CFL1
ETS2(+),EIF2A
ETS2(+),UBE4A
ETS2(+),DCHS1
ETS2(+),SMIM15
ETS2(+),CHORDC1
ETS2(+),SUMO1
ETS2(+),RPL27
ETS2(+),SLC39A13
ETS2(+),FKBP2
ETS2(+),RPL6
