regulon,target_gene
ELF2(+),GPATCH2L
ELF2(+),PTRHD1
ELF2(+),MATR3
ELF2(+),LZTR1
ELF2(+),ALX4
ELF2(+),USP36
ELF2(+),UBE2A
ELF2(+),SBF2-AS1
ELF2(+),IDH3A
ELF2(+),CCDC107
ELF2(+),TRAPPC9
ELF2(+),CAPZA1
ELF2(+),C10orf88
ELF2(+),TBC1D17
ELF2(+),GTF2IRD1
ELF2(+),TWF1
ELF2(+),ADAM12
ELF2(+),GABARAPL1
ELF2(+),C1orf112
ELF2(+),HIVEP2
ELF2(+),LMX1B
ELF2(+),POLR3C
ELF2(+),MBNL2
ELF2(+),MAP3K1
ELF2(+),COPB1
ELF2(+),SLC25A14
ELF2(+),ZNF594
ELF2(+),TLK1
ELF2(+),SPAG9
ELF2(+),DIAPH1
ELF2(+),DCAF4L1
ELF2(+),SPTY2D1
ELF2(+),ARHGAP19
ELF2(+),ANO4
ELF2(+),CYYR1-AS1
ELF2(+),TNFRSF14
ELF2(+),SASS6
ELF2(+),PHF6
ELF2(+),TMBIM6
ELF2(+),NDUFAF6
ELF2(+),AKAP12
ELF2(+),ATE1
ELF2(+),ARCN1
ELF2(+),MORN4
ELF2(+),RUNX2
ELF2(+),MYOM2
ELF2(+),LINC00574
ELF2(+),TMF1
ELF2(+),SLC10A3
ELF2(+),HS3ST1
ELF2(+),DSP
ELF2(+),FNBP1L
ELF2(+),SSH2
ELF2(+),SLC45A4
ELF2(+),PCDH10
ELF2(+),HNRNPL
ELF2(+),PALD1
ELF2(+),NLGN4X
ELF2(+),PDE1C
ELF2(+),KCTD11
ELF2(+),CCNK
ELF2(+),GABRB2
ELF2(+),NR3C2
ELF2(+),GTF2A1
ELF2(+),TOB2
ELF2(+),KDM1B
ELF2(+),RPS12
ELF2(+),PLK2
ELF2(+),TRNP1
ELF2(+),RSAD1
ELF2(+),SH2D2A
ELF2(+),CHTOP
ELF2(+),LINC00887
ELF2(+),BLOC1S3
ELF2(+),SRRM2
ELF2(+),RABL2B
ELF2(+),PDHA1
ELF2(+),REV3L
ELF2(+),TPT1
ELF2(+),MVB12A
ELF2(+),CORO1A
ELF2(+),PPT2
ELF2(+),LINC00702
ELF2(+),RSPO1
ELF2(+),IQGAP1
ELF2(+),NOL7
ELF2(+),GNE
ELF2(+),TRAPPC6A
ELF2(+),SLC12A2
ELF2(-),TRMT112
ELF2(-),RPL27A
ELF2(-),RPS27
ELF2(-),RPS14
ELF2(-),RPS27A
ELF2(-),RPL34
ELF2(-),SLIRP
ELF2(-),ELF2
ELF2(-),RPL23
ELF2(-),CD63
ELF2(-),RPS19
ELF2(-),RPL31
ELF2(-),RPL41
ELF2(-),TMSB4X
ELF2(-),RPS17
ELF2(-),RPL21
ELF2(-),RPS2
ELF2(-),ESD
ELF2(-),RPL4
ELF2(-),RPL35
ELF2(-),RPS20
ELF2(-),YBX1
ELF2(-),SEC61G
ELF2(-),RPL7
ELF2(-),NTF4
ELF2(-),HMGN3
ELF2(-),SNRPE
ELF2(-),RPL37A
ELF2(-),RPL23A
ELF2(-),SNRPG
ELF2(-),OAZ2
ELF2(-),BET1
ELF2(-),RPS27L
ELF2(-),EMX2OS
ELF2(-),PSMA4
ELF2(-),TCEAL9
ELF2(-),NDUFB8
ELF2(-),MRPL42
ELF2(-),RPL13A
ELF2(-),DYNC1I2
ELF2(-),SNHG19
ELF2(-),TCEAL8
ELF2(-),SPATS2L
ELF2(-),CD164
ELF2(-),NGF
ELF2(-),DCN
ELF2(-),EMX2
ELF2(-),NFIB
ELF2(-),EIF2S2
ELF2(-),EIF4E
ELF2(-),BCAR1
ELF2(-),CAV1
ELF2(-),TSPO
ELF2(-),POLR2C
ELF2(-),AJUBA
ELF2(-),POSTN
ELF2(-),LOXL1
ELF2(-),SPRY1
ELF2(-),RPS15
ELF2(-),TMCO1
ELF2(-),GPN1
ELF2(-),RPL39
ELF2(-),RPS29
ELF2(-),CALM2
ELF2(-),EEF2
ELF2(-),COX7C
ELF2(-),PFDN4
ELF2(-),SNAI2
ELF2(-),UBE2E2
ELF2(-),ITM2A
ELF4(+),MEIS1-AS3
ELF4(+),GRWD1
ELF4(+),CSNK1G3
ELF4(+),PHACTR3
ELF4(+),GNG11
ELF4(+),ETV3
ELF4(+),MGA
ELF4(+),ZNF362
ELF4(+),MRPL52
ELF4(+),TBPL1
ELF4(+),ZNF572
ELF4(+),TNFAIP8
ELF4(+),TCAF1
ELF4(+),MIER1
ELF4(+),SPG21
ELF4(+),AATF
ELF4(+),ADGRG1
ELF4(+),UBLCP1
ELF4(+),NET1
ELF4(+),TANK
ELF4(+),C15orf59-AS1
ELF4(+),VIT
ELF4(+),CDK6
ELF4(+),FILIP1L
ELF4(+),ARPC4-TTLL3
ELF4(+),AZI2
ELF4(+),AKT1S1
ELF4(+),CHMP5
ELF4(+),PSMA6
ELF4(+),SMAD7
ELF4(+),PPP1R1B
ELF4(+),ZNF410
ELF4(+),PPP1R12B
ELF4(+),FBXO38
ELF4(+),CTR9
ELF4(+),UBL7
ELF4(+),ERCC6
ELF4(+),TFCP2
ELF4(+),MYH9
ELF4(+),RIC8A
ELF4(+),ATM
ELF4(+),UBL3
ELF4(+),EGFL7
ELF4(+),SDCBP
ELF4(+),ARID2
ELF4(+),PDZD11
ELF4(+),MRPL27
ELF4(+),ITGA8
ELF4(+),ACIN1
ELF4(+),RIOK3
ELF4(+),HM13
ELF4(+),ELF4
ELF4(+),FBXO22
ELF4(+),NTF3
ELF4(+),MTG2
ELF4(+),C4orf46
ELF4(+),EBAG9
ELF4(+),RABGAP1
ELF4(+),TTK
ELF4(+),DLX3
ELF4(+),BORA
ELF4(+),MCF2L
ELF4(+),GTSE1
ELF4(+),CLUAP1
ELF4(+),CNOT2
ELF4(+),MGAT4C
ELF4(+),PRELID3B
ELF4(+),RBCK1
ELF4(+),TMEM173
ELF4(+),JAM3
ELF4(+),PCDH7
ELF4(+),GJA1
ELF4(+),BCAR1
ELF4(+),CYTH2
ELF4(+),WNT7B
ELF4(+),LPAR5
ELF4(+),YTHDF1
ELF4(+),NUTM2B-AS1
ELF4(+),HLCS
ELF4(+),TRAPPC9
ELF4(+),SGK1
ELF4(+),GYPC
ELF4(+),NUP62
ELF4(+),YES1
ELF4(+),APTX
ELF4(+),CENPF
ELF4(+),TAC3
ELF4(+),PPM1G
ELF4(+),RAB6B
ELF4(+),LINC01564
ELF4(+),MUM1L1
ELF4(+),PLP1
ELF4(+),B3GALT5
ELF4(+),C8orf48
ELF4(+),MGAT2
ELF4(+),FOXJ1
ELF4(+),MKRN3
ELF4(+),TBX20
ELF4(+),LINC01119
ELF4(+),MROH1
ELF4(+),HOXC9
ELF4(+),GAL3ST1
ELF4(+),ZNF215
ELF4(+),KCNB2
ELF4(+),SAMD3
ELF4(+),AK4
ELF4(+),IGF1R
ELF4(+),CTPS1
ELF4(-),RPL28
ELF4(-),ELF4
ELF4(-),RPS20
ELF4(-),CALD1
ELF5(-),SLC25A11
ELF5(-),SF3B6
ELF5(-),TXN2
ELF5(-),PFN1
ELF5(-),TRMT112
ELF5(-),BANF1
ELF5(-),TPRKB
ELF5(-),EGR1
ELF5(-),POLR2A
ELF5(-),CFL1
ELF5(-),RNF220
ELF5(-),EIF3L
ELF5(-),GABARAPL2
ELF5(-),LUC7L2
ELF5(-),ROMO1
ELF5(-),MRPS34
ELF5(-),SF3B2
ELF5(-),IER2
ELF5(-),UQCRQ
ELF5(-),LAMTOR3
ELF5(-),TPBG
ELF5(-),PRELID1
ELF5(-),CYTH2
ELF5(-),COX5B
ELF5(-),TSPAN6
ELF5(-),GPX8
ELF5(-),TAF7
ELF5(-),NDUFA13
ELF5(-),EMC4
ELF5(-),SNRPD1
ELF5(-),HSPD1
ELF5(-),MYL12A
ELF5(-),HSPE1
ELF5(-),OTUB1
ELF5(-),PNISR
ELF5(-),PSMD11
ELF5(-),AKIRIN1
ELF5(-),NME1
ELF5(-),UBL7
ELF5(-),STOML2
ELF5(-),MDH1
ELF5(-),SNRPE
ELF5(-),EIF3M
ELF5(-),MAGED2
ELF5(-),LSM8
ELF5(-),SRSF5
ELF5(-),RSL1D1
ELF5(-),SNRPB2
ELF5(-),MRPL51
ELF5(-),DNAJB1
ELF5(-),PHF5A
ELF5(-),NCAPD2
ELF5(-),LSM5
ELF5(-),RACK1
ELF5(-),NOP10
ELF5(-),REST
ELF5(-),FKBP1A
ELF5(-),ID3
ELF5(-),C12orf57
ELF5(-),PPIH
ELF5(-),C1orf122
ELF5(-),PDAP1
ELF5(-),MCM7
ELF5(-),ODC1
ELF5(-),MAT2B
ELF5(-),NDUFB3
ELF5(-),CHID1
ELF5(-),CIRBP
ELF5(-),C3orf38
ELF5(-),OARD1
ELF5(-),BNIP3L
ELF5(-),RSL24D1
ELF5(-),DDX18
ELF5(-),SERPINH1
ELF5(-),C1QBP
ELF5(-),CBX3
ELF5(-),EIF2S2
ELF5(-),FKBP3
ELF5(-),MAGEF1
ELF5(-),MTF2
ELF5(-),HIC1
ELF5(-),SRRM1
ELF5(-),LINC01503
ELF5(-),ZBED5
ELF5(-),MN1
ELF5(-),TEAD2
ELF5(-),COPE
ELF5(-),BRINP1
ELF5(-),HMGA1
ELF5(-),DDX3Y
ELF5(-),H2AFY
ELF5(-),CHCHD2
ELF5(-),PARP1
ELF5(-),C18orf32
ELF5(-),USP3
ELF5(-),RAP1B
ELF5(-),RB1CC1
ELF5(-),H2AFY2
ELF5(-),ITGB1
ELF5(-),ACTB
ELF5(-),CDC34
ELF5(-),TCF4
ELF5(-),LDHA
ELF5(-),GADD45B
ELF5(-),SON
ELF5(-),SLC25A5
ELF5(-),UBA2
ELF5(-),TOMM22
ELF5(-),YES1
ELF5(-),HSBP1
ELF5(-),KLHDC2
ELF5(-),MYL6B
ELF5(-),HNRNPUL1
ELF5(-),FARP1
ELF5(-),PRDX1
ELF5(-),POLR2K
ELF5(-),TGIF1
ELF5(-),SPRY2
ELF5(-),ETF1
ELF5(-),TRIM44
ELF5(-),PCDH7
ELF5(-),PARK7
ELF5(-),HDDC2
ELF5(-),UBE2E1
ELF5(-),SNRPN
ELF5(-),SUMO1
ELF5(-),TMA7
ELF5(-),SMIM20
ELF5(-),FAM96B
ELF5(-),FUNDC2
ELF5(-),DLX2
ELF5(-),MAPK10
ELF5(-),EXTL2
ELF5(-),BAZ1A
ELF5(-),ZNF462
ELF5(-),HSP90AB1
ELF5(-),CCND2
ELK1(+),PRR12
ELK1(+),TNRC18
ELK1(+),ZNF574
ELK1(+),GSE1
ELK1(+),HIC1
ELK1(+),ZNF608
ELK1(+),PSIP1
ELK1(+),ZNF710
ELK1(+),ZFHX4
ELK1(+),RSF1
ELK1(+),CELF1
ELK1(+),GJA1
ELK1(+),SMAD7
ELK1(+),SEMA5A
ELK1(+),RARG
ELK1(+),CXorf56
ELK1(+),ANKRD34A
ELK1(+),ASIC4
ELK1(+),FXYD6
ELK1(+),SERTAD2
ELK1(+),SP9
ELK1(+),EPC1
ELK1(+),SKA2
ELK1(+),MBOAT2
ELK1(+),ST3GAL2
ELK1(+),BMI1
ELK1(+),CSTF2T
ELK1(+),ZNF827
ELK1(+),HOXA3
ELK1(+),COL24A1
ELK1(+),ARHGAP23
ELK1(+),CAB39
ELK1(+),ACOT1
ELK1(+),ACVR2A
ELK1(+),GULP1
ELK1(+),SKIL
ELK1(+),ZFAND5
ELK1(+),CTPS1
ELK1(+),PRRX1
ELK1(+),PLAC1
ELK1(+),ATP12A
ELK1(+),EFNB1
ELK1(+),SP1
ELK1(+),CCDC102A
ELK1(+),SESN1
ELK1(+),NTF4
ELK1(+),SLC6A15
ELK1(+),CBFA2T3
ELK1(+),PLCD1
ELK1(+),ESAM
ELK1(+),POU5F1
ELK1(+),AAAS
ELK1(+),UHRF1
ELK1(+),DNAJC25
ELK1(+),CAV2
ELK1(+),ATF7IP2
ELK1(+),EVA1A
ELK1(+),CACNB2
ELK1(+),MNT
ELK1(+),SLC25A39
ELK1(+),NXPH3
ELK1(+),ARMCX1
ELK1(+),GPR153
ELK1(+),WFS1
ELK1(+),MAP1B
ELK1(+),SOCS1
ELK1(+),ZNF254
ELK1(+),EPB41L3
ELK1(+),DCHS1
ELK1(+),SS18
ELK1(+),INPP5D
ELK1(+),CTSD
ELK1(+),PLEKHH2
ELK1(+),GNAI2
ELK1(+),FAM126A
ELK1(+),FAIM2
ELK1(+),ABI3
ELK1(+),DLGAP4
ELK1(+),HEXA
ELK1(+),CRISPLD1
ELK1(+),PLEKHG1
ELK1(+),PSAT1
ELK1(+),NBL1
ELK1(+),SOX7
ELK1(+),CCDC88A
ELK1(+),PFKFB3
ELK1(+),SCAF4
ELK1(+),IL13RA1
ELK1(+),FCER1G
ELK1(+),CBWD5
ELK1(+),SDF2
ELK1(+),TAF13
ELK1(+),ERCC6
ELK1(+),ARHGAP24
ELK1(+),PREPL
ELK1(+),CXCL3
ELK1(+),EFCAB7
ELK1(+),YBEY
ELK1(+),STX11
ELK1(+),MIEF1
ELK1(+),IGFBP7
ELK1(+),SCML1
ELK1(+),ZNF572
ELK1(+),LYSMD2
ELK1(+),PGRMC2
ELK1(+),CST6
ELK1(+),POM121C
ELK1(+),TOR3A
ELK1(+),TMEM62
ELK1(+),TP53I11
ELK1(+),IL12A-AS1
ELK1(+),DPP9
ELK1(+),KCNQ3
ELK1(+),DNAJC14
ELK1(+),MTBP
ELK1(+),TUBA8
ELK1(+),LEO1
ELK1(+),CENPP
ELK1(+),PEX2
ELK1(+),E2F4
ELK1(+),RELA
ELK1(+),LLPH
ELK1(+),GDF9
ELK1(+),C3orf38
ELK1(+),ZBTB6
ELK1(+),TIGD1
ELK1(+),TBP
ELK1(+),B3GAT3
ELK1(+),TAF1A-AS1
ELK1(+),RPS3A
ELK1(+),VEGFB
ELK1(+),KCTD13
ELK1(+),MCM7
ELK1(+),CYB5D2
ELK1(+),CCZ1B
ELK1(+),MTG2
ELK1(+),TRAF5
ELK1(+),ADAP2
ELK1(+),PEX7
ELK1(+),ITPK1
ELK1(+),ZNF780A
ELK1(+),RAD51D
ELK1(+),IRX1
ELK1(+),DBNL
ELK1(+),LAS1L
ELK1(+),PABPC1L
ELK1(+),TMEM242
ELK1(+),TTTY14
ELK1(+),MTCH2
ELK1(+),ZFP64
ELK1(+),MLLT11
ELK1(+),NEUROD1
ELK1(+),LINGO1
ELK1(+),RAD54L2
ELK1(+),BBS4
ELK1(+),SERINC1
ELK1(+),CACYBP
ELK1(+),GPR160
ELK1(+),PKD1
ELK1(+),SHISA2
ELK1(+),NEIL2
ELK1(+),PTDSS2
ELK1(+),SHANK3
ELK1(+),CA10
ELK1(+),CD164
ELK1(+),SDE2
ELK1(+),PAFAH1B3
ELK1(+),RNF32
ELK1(+),CLTA
ELK1(+),PHOX2A
ELK1(+),ALDH3B1
ELK1(+),RNF40
ELK1(+),RFX7
ELK1(+),PFKFB1
ELK1(+),STON1-GTF2A1L
ELK1(+),UBL7-AS1
ELK1(+),SPSB1
ELK1(+),ZMAT1
ELK1(+),AP5B1
ELK1(+),MCAM
ELK1(+),WNT2
ELK1(+),TMEM200C
ELK1(+),APC2
ELK1(+),KCNQ4
ELK1(+),GFPT2
ELK1(+),F8
ELK1(+),SYNPO2
ELK1(+),NAB2
ELK1(+),ZNF575
ELK1(+),EFCAB1
ELK1(+),GSDMD
ELK1(+),PPP4R1
ELK1(+),SLC29A4
ELK1(+),PRR36
ELK1(+),ARL17A
ELK1(+),SASH1
ELK1(+),PDE1C
ELK1(+),EEF2KMT
ELK1(+),MAP9
ELK1(+),BCKDK
ELK1(+),SCART1
ELK1(+),LINC00926
ELK1(+),FANCE
ELK1(+),VASH2
ELK1(+),B3GALT5
ELK1(+),CHAF1B
ELK1(+),RLIM
ELK1(+),TBCE
ELK1(+),C15orf59-AS1
ELK1(+),SETX
ELK1(+),PCSK7
ELK1(+),LIN7A
ELK1(+),C1orf198
ELK1(+),PAPLN
ELK1(+),PYCARD-AS1
ELK1(+),KIAA1147
ELK1(+),GOLGA5
ELK1(+),SRSF2
ELK1(+),RGL1
ELK1(+),FES
ELK1(+),CXorf57
ELK1(+),PERM1
ELK1(+),ZNF449
ELK1(+),MYL1
ELK3(+),HLX
ELK3(+),NUDT14
ELK3(+),NCAPD2
ELK3(+),NDNF
ELK3(+),CHD2
ELK3(+),BTBD19
ELK3(+),NFIA
ELK3(+),CORO2B
ELK3(+),KLHL32
ELK3(+),DYNC1I2
ELK3(+),PKIG
ELK3(+),MAPRE2
ELK3(+),PCDH18
ELK3(+),THNSL1
ELK3(+),FOXP1
ELK3(+),MYH10
ELK3(+),FOXN3
ELK3(+),EIF3A
ELK3(+),MLLT3
ELK3(+),COL19A1
ELK3(+),IFI6
ELK3(+),NECTIN1
ELK3(+),CD47
ELK3(+),PDE1C
ELK3(+),MDFIC
ELK3(+),COL12A1
ELK3(+),SSPN
ELK3(+),BAIAP2L1
ELK3(+),PDZD2
ELK3(+),AGPAT3
ELK3(+),DDR2
ELK3(+),RBFOX2
ELK3(+),UBA7
ELK3(+),SIPA1
ELK3(+),STIM1
ELK3(+),RBMS3-AS3
ELK3(+),RHOU
ELK3(+),ELK3
ELK3(+),FLOT2
ELK3(+),KIAA0040
ELK3(+),FAM71D
ELK3(+),AFAP1L1
ELK3(+),VANGL2
ELK3(+),SMARCAL1
ELK3(+),PPP1R14B
ELK3(+),KRT13
ELK3(+),TCF12
ELK3(+),ADGRE5
ELK3(+),ENC1
ELK3(+),SEC22B
ELK3(+),MRPL23
ELK3(+),KIAA0319L
ELK3(+),PPP1R13B
ELK3(+),ZNF780B
ELK3(+),TSC22D1-AS1
ELK3(+),CCZ1B
ELK3(+),WDR73
ELK3(+),PROM1
ELK3(+),BBS12
ELK3(+),ARHGAP18
ELK3(+),SPTY2D1
ELK3(+),ASH1L-AS1
ELK4(+),FBXW7
ELK4(+),CCND2
ELK4(+),ZNF516
ELK4(+),NFIA
ELK4(+),INO80D
ELK4(+),PRKCE
ELK4(+),VEZF1
ELK4(+),TLE3
ELK4(+),FOSL2
ELK4(+),ATXN1
ELK4(+),AHNAK
ELK4(+),HDAC4
ELK4(+),CEBPB
ELK4(+),CHD1
ELK4(+),DCLK1
ELK4(+),FOXO3
ELK4(+),CSNK1E
ELK4(+),GLUL
ELK4(+),IRF2BPL
ELK4(+),CTNNB1
ELK4(+),FAM89A
ELK4(+),CD55
ELK4(+),ELK4
ELK4(+),UBE2R2
ELK4(+),BIN1
ELK4(+),KIAA1522
ELK4(+),MID1
ELK4(+),STON1
ELK4(+),PPP1R14B
ELK4(+),C6orf132
ELK4(+),MAFF
ELK4(+),PAFAH1B2
ELK4(+),MTA2
ELK4(+),PTPRB
ELK4(+),GTF2A2
ELK4(+),PDPK1
ELK4(+),MTMR4
ELK4(+),NECAP1
ELK4(+),DHX40
ELK4(+),TRMT10B
ELK4(+),DCLK3
ELK4(+),SETD7
ELK4(+),WT1
ELK4(+),FTX
ELK4(+),USP4
ELK4(+),RBM6
ELK4(+),TTYH2
ELK4(+),NYNRIN
ELK4(+),ACOT8
ELK4(+),RELA
ELK4(+),ZFC3H1
ELK4(+),LPIN3
ELK4(+),RECQL5
ELK4(+),RNF175
ELK4(+),EEA1
ELK4(+),BGN
ELK4(+),LYZ
ELK4(+),LRRFIP1
ELK4(+),CRNKL1
ELK4(+),KRIT1
ELK4(+),NAA60
ELK4(+),NME7
ELK4(+),URM1
ELK4(+),FBXO38
ELK4(+),GPATCH11
ELK4(+),PSENEN
ELK4(+),DBNL
ELK4(+),PPP1R21
ELK4(+),ARPC1A
ELK4(+),ADAM17
ELK4(+),ZNF324B
ELK4(+),HNRNPH1
ELK4(+),GPS2
ELK4(+),CHRNB2
ELK4(+),TRIM35
ELK4(+),GEN1
ELK4(+),SETD5
ELK4(-),WDR83OS
ELK4(-),PFN1
ELK4(-),RAB11A
ELK4(-),RPS6
ELK4(-),RPL29
ELK4(-),EIF3K
ELK4(-),MRPS21
ELK4(-),TMA7
ELK4(-),ELK4
ELK4(-),GNG5
ELK4(-),RPL37A
ELK4(-),RPL30
ELK4(-),RPS16
ELK4(-),NACA
ELK4(-),SNRPD2
ELK4(-),RPL23A
ELK4(-),RPL41
ELK4(-),RPS13
ELK4(-),CRABP2
ELK4(-),EIF3A
ELK4(-),HNRNPA1
ELK4(-),HNRNPA2B1
ELK4(-),RPS4X
ELK4(-),RPS3A
ELK4(-),RPS15
ELK4(-),RPL6
ELK4(-),COX4I1
ELK4(-),RPL19
ELK4(-),STOML2
ELK4(-),HSP90AB1
ELK4(-),EIF2S2
ELK4(-),H2AFY
ELK4(-),TAX1BP1
ELK4(-),TSPAN6
ELK4(-),AP3S1
ELK4(-),RPL22
ELK4(-),ZFAS1
ELK4(-),DSTN
ELK4(-),GUK1
ELK4(-),RPS24
ELK4(-),RPL36
ELK4(-),FTH1
ELK4(-),AHSA1
ELK4(-),FAM32A
ELK4(-),COX14
ELK4(-),POLR2K
ELK4(-),PCBP1
ELK4(-),CALR
ELK4(-),CCDC80
ELK4(-),PIM3
ELK4(-),NOL7
ELK4(-),BUB3
ELK4(-),NHP2
ELK4(-),FUS
ELK4(-),CCAR1
ELK4(-),VAPA
ELK4(-),EIF5
ELK4(-),NDUFA13
ELK4(-),ARPC3
ELK4(-),MYL12A
ELK4(-),RPS21
ELK4(-),HINT1
ELK4(-),UBE2N
ELK4(-),BANF1
ELK4(-),OST4
ELK4(-),COX6B1
ELK4(-),ATP6V1F
ELK4(-),TBCA
ELK4(-),EIF3H
ELK4(-),SRP9
ELK4(-),FDFT1
ELK4(-),ACTG1
ELK4(-),ARL6IP1
ELK4(-),BTF3
ELK4(-),HSPA8
ELK4(-),HSPD1
ELK4(-),NDUFB11
ELK4(-),LY6E
ELK4(-),HMGN1
ELK4(-),MORF4L1
ELK4(-),MARCKSL1
ELK4(-),HSP90AA1
ELK4(-),EEF1D
ELK4(-),SSR4
ELK4(-),RBM8A
ELK4(-),HDAC3
ELK4(-),TECR
ELK4(-),UQCR10
ELK4(-),RPSA
ELK4(-),YWHAQ
ELK4(-),EIF4G2
ELK4(-),SNRPD3
ELK4(-),SUMO2
ELK4(-),ANP32B
ELK4(-),TBCB
ELK4(-),TOMM7
ELK4(-),PSMB6
ELK4(-),SNRPF
ELK4(-),PAFAH1B3
ELK4(-),DYNLL1
ELK4(-),CLDN6
ELK4(-),PHGDH
ELK4(-),STMN1
ELK4(-),NASP
ELK4(-),RPL39
ELK4(-),RPL14
ELK4(-),RPL13
ELK4(-),RPL9
ELK4(-),GNL3
ELK4(-),RPL35A
ELK4(-),NDUFA5
ELK4(-),RBMX
ELK4(-),H2AFZ
ELK4(-),DDAH2
ELK4(-),SAP18
ELK4(-),RBX1
ELK4(-),PPA1
ELK4(-),SCP2
ELK4(-),POLR2L
EMX1(+),EFNB3
EMX1(+),WNT7B
EMX1(+),VAX1
EMX1(+),SLC12A5
EMX1(+),GRIK4
EMX1(+),USP13
EMX1(+),DLX1
EMX1(+),RBMS2
EMX1(+),DLX6
EMX1(+),PENK
EMX1(+),DPF1
EMX1(+),TBX1
EMX1(+),ITGB5
EMX1(+),CCDC92
EMX1(+),CORO2B
EMX1(+),CBLN4
EMX1(+),TUBGCP5
EMX1(+),FNDC3B
EMX1(+),KIAA1217
EMX1(+),UBE2E1-AS1
EMX1(+),NBEA
EMX1(+),RCOR1
EMX1(+),UNC5B-AS1
EMX1(+),GPRIN3
EMX1(+),TP53AIP1
EMX1(+),FSTL5
EMX1(+),PDE1A
EMX1(+),OTX1
EMX1(+),LRTM1
EMX1(+),CADPS2
EMX1(+),LRP12
EMX1(+),FOXO1
EMX1(+),SLC4A3
EMX1(+),BMPR1B
EMX1(+),LINC00867
EMX1(+),CLOCK
EMX1(+),ADAMTS2
EMX1(+),RAPGEF2
EMX1(+),FAM20B
EMX1(+),DARS-AS1
EMX1(+),C2orf81
EMX1(+),PTPN21
EMX1(+),ZIM2-AS1
EMX1(+),C2orf74
EMX1(+),RAB30
EMX1(+),EGR2
EMX1(+),C8orf88
EMX1(+),EMX1
EMX1(+),BNC1
EMX1(+),OGFRL1
EMX1(+),ZBTB22
EMX1(+),CXCR5
EMX2(-),EPAS1
EMX2(-),SLC12A2
EMX2(-),TFAP2C
EMX2(-),FOXP1
EMX2(-),SVIL
EMX2(-),F3
EMX2(-),NFKBIZ
EMX2(-),FOSB
EMX2(-),CALR
EMX2(-),CD9
EMX2(-),RPS12
EMX2(-),GATA3
EMX2(-),LMNA
EMX2(-),C2orf54
EMX2(-),ELF3
EMX2(-),HSPB1
EMX2(-),HSPB8
EMX2(-),S100A16
EMX2(-),MGST1
EMX2(-),CLIC3
EMX2(-),NEBL
EMX2(-),GJB6
EMX2(-),HOTAIRM1
EMX2(-),GJB2
EMX2(-),CD24
EMX2(-),ALDOA
EMX2(-),TAGLN2
EMX2(-),NDRG2
EMX2(-),ARHGDIB
EMX2(-),SPP1
EMX2(-),MCL1
EMX2(-),HDLBP
EMX2(-),HES4
EMX2(-),YWHAZ
EMX2(-),ZFP36
EMX2(-),TNNT2
EMX2(-),OAZ1
EMX2(-),KLF5
EMX2(-),BARX2
EMX2(-),BHLHE40
EMX2(-),RPL28
EMX2(-),EIF5
EMX2(-),SKAP2
EMX2(-),LYPD3
EMX2(-),EDN1
EMX2(-),SCEL
EMX2(-),ATP1B1
EMX2(-),BACE2
EN1(+),DLX1
EN1(+),DNAH1
EN1(+),TBX1
EN1(+),RBFOX3
EN1(+),SEMA3D
EN1(+),MSX2
EN1(+),EPHA2
EN1(+),EN1
EN1(+),LNX1
EN1(+),TRIM29
EN1(+),FRY
EN1(+),LMO4
EN1(+),MAPRE2
EN1(+),LMO3
EN1(+),NTNG1
EN1(+),HAND2-AS1
EN1(+),CNTFR
EN1(+),CYP26A1
EN1(+),FGFR2
EN1(+),TAC3
EN1(+),MSX1
EN1(+),CNKSR3
EN1(+),ELAVL4
EN1(+),POU2F2
EN1(+),GLIS1
EN1(+),EMX2
EN1(+),LAMB3
EN1(+),PAM
EN1(+),CHD7
EN1(+),SLC16A1
EN1(+),CBLN4
EN1(+),TFAP2A
EN1(+),SHMT2
EN1(+),HOXC12
EN1(+),DLX2
EN1(+),SERTAD4
EN1(+),SP8
EN1(+),SLC39A6
EN1(+),LINC01137
EN1(+),BAMBI
EN1(+),C3orf67
EN1(+),ASAP1
EN1(+),SMYD3
EN1(+),HMGA2
EN1(+),SKIL
EN1(+),SGMS2
EN1(+),ZMAT4
EN1(+),YIPF3
EN1(+),AMBN
EN1(+),UNC5B
EN1(+),CCND2
EN1(+),TCF7L2
EN1(+),PRICKLE1
EN1(+),TP63
EN1(+),FGF8
EN1(+),ETV1
EN1(+),KIAA1217
EN1(+),RNF145
EN1(+),KCNJ15
EN1(+),KIF5C
EN1(+),MYO1B
EN1(+),LMO2
EN1(+),MAP1B
EN1(+),SMAD6
EN1(+),GPC4
EN1(+),FILIP1L
EN1(+),COL17A1
EN1(+),DST
EN1(+),STON2
EN1(+),ITPKB
EN1(+),AMOTL2
EN1(+),FSCN1
EN1(+),GJA1
EN1(+),KTN1
EN1(+),ITGA6
EN1(+),UBE2E1
EN1(+),FREM2
EN1(+),ALCAM
EN1(+),SLC22A15
EN1(+),SIAH1
EN1(+),SPTB
EN1(+),PLA2G4A
EN1(+),SH3RF1
EN1(+),HOXC13
EN1(+),PRMT6
EN1(+),BLCAP
EN1(+),ETV5
EN1(+),SLC37A4
EN1(+),GLS
EN1(+),TP73
EN1(+),NUAK1
EN1(+),RLF
EN1(+),CUX1
EN1(+),SERPINB5
EN1(+),DOK6
EN1(+),DLX6
EN1(+),PRR12
EN1(+),SPON1
EN1(+),FEZ1
EN1(+),RNASE4
