regulon,target_gene
E2F8(+),LSM5
E2F8(+),PSMA3
E2F8(+),SGTA
E2F8(+),ALDH7A1
E2F8(+),RFXAP
E2F8(+),NXT1
E2F8(+),MVK
E2F8(+),NCAPD2
E2F8(+),KIF1BP
E2F8(+),SLC43A3
E2F8(+),GPT2
E2F8(+),ENSA
E2F8(+),OPN3
E2F8(+),PLK1
E2F8(+),BIRC5
E2F8(+),TAF5
E2F8(+),BCL7B
E2F8(+),RPP30
E2F8(+),TICRR
E2F8(+),AKR1B1
E2F8(+),BCL7C
E2F8(+),FANCM
E2F8(+),PROCA1
E2F8(+),CRKL
E2F8(+),PSPC1
E2F8(+),RECQL4
E2F8(+),CCHCR1
E2F8(+),CMC2
E2F8(+),GALE
E2F8(+),NVL
E2F8(+),NUDC
E2F8(+),ATRIP
E2F8(+),PPP2R5E
E2F8(+),TADA2A
E2F8(+),TMEM237
E2F8(+),CHTOP
E2F8(+),SUN2
E2F8(+),DHRS7B
E2F8(+),C1QBP
E2F8(+),MANF
E2F8(+),C1QTNF2
E2F8(+),POC1B
E2F8(+),PKM
E2F8(+),TTK
E2F8(+),HMGN1
E2F8(+),SFPQ
E2F8(+),LPCAT3
E2F8(+),INPP5B
E2F8(+),SNRPA1
E2F8(+),PRRC2A
E2F8(+),PRPF38A
E2F8(+),SLC25A3
E2F8(+),CPOX
E2F8(+),CDC25C
E2F8(+),ADPRHL2
E2F8(+),PCK2
E2F8(+),SCCPDH
E2F8(+),LCMT2
E2F8(+),CBL
E2F8(+),KIF18B
E2F8(+),CCDC15
E2F8(+),EXOSC9
E2F8(+),UCK1
E2F8(+),RNF165
E2F8(+),GLA
E2F8(+),GANAB
E2F8(+),ERGIC2
E2F8(+),TIMM10
E2F8(+),CDR2
E2F8(+),THUMPD3-AS1
E2F8(+),DERL2
E2F8(+),PAICS
E2F8(+),HIST1H4B
E2F8(+),SGO1
E2F8(+),SSBP1
E2F8(+),SUV39H2
E2F8(+),RECK
E2F8(+),UBE2M
E2F8(+),PCGF6
E2F8(+),HMMR
E2F8(+),DIP2A
E2F8(+),SRR
E2F8(+),ITGAV
E2F8(+),CCDC88A
E2F8(+),LRRC14
E2F8(+),PSMC3
E2F8(+),SPAG5
E2F8(+),RNGTT
E2F8(+),HIST1H3J
E2F8(+),STRIP2
E2F8(+),CCAR1
E2F8(+),KLHDC4
E2F8(+),MAGOHB
E2F8(+),PLP2
E2F8(+),HIST1H1T
E2F8(+),CDCA3
E2F8(+),SKA1
E2F8(+),SLC16A1-AS1
E2F8(+),CEP70
E2F8(+),PGP
E2F8(+),TCEANC2
E2F8(+),RAD18
E2F8(+),ZMYND10
E2F8(+),TNPO2
E2F8(+),CEP72
E2F8(+),ITPRIPL1
E2F8(+),DYNLT1
E2F8(+),FEV
E2F8(+),UBE2V1
E2F8(+),TCHP
E2F8(+),NUDT6
E2F8(+),COG4
E2F8(+),PIGK
E2F8(+),RANGAP1
E2F8(+),NCAPG2
E2F8(+),TCTEX1D2
E2F8(+),NDUFS1
E2F8(+),ZNF530
E2F8(+),NOP56
E2F8(+),ITGB1BP1
E2F8(+),ZNF43
E2F8(+),YAF2
E2F8(+),NUP85
E2F8(+),MRPL51
E2F8(+),MAGOH
E2F8(+),AARS
E2F8(+),AP1G2
E2F8(+),SIVA1
E2F8(+),WDR90
E2F8(+),ATL3
E2F8(+),NIPA2
E2F8(+),ZNF829
E2F8(+),POM121C
E2F8(+),SSX2IP
E2F8(+),CDCA5
E2F8(+),CCDC138
E2F8(+),SF3B2
E2F8(+),RAP1A
E2F8(+),TPI1
E2F8(+),CDK5RAP3
E2F8(+),TARS
E2F8(+),LSM4
E2F8(+),PSMB3
E2F8(+),MAT2B
E2F8(+),IQGAP3
E2F8(+),VMA21
E2F8(+),PDIA4
E2F8(+),HUNK
E2F8(+),CHAF1B
E2F8(+),CLIC4
E2F8(+),TOP2A
E2F8(+),SAE1
E2F8(+),YWHAQ
E2F8(+),ZNF473
E2F8(+),CDCA2
E2F8(+),CDKN2D
E2F8(+),MRPL18
E2F8(+),APAF1
E2F8(+),BSG
E2F8(+),PROSER3
E2F8(+),CDCA8
E2F8(+),HYI
E2F8(+),SCD
E2F8(+),TMEM107
E2F8(+),CD320
E2F8(+),CPSF3
E2F8(+),PPOX
E2F8(+),ERI2
E2F8(+),R3HDM1
E2F8(+),CENPJ
E2F8(+),PANK2
E2F8(+),EZR
E2F8(+),SCARA3
E2F8(+),PTTG1
E2F8(+),HIST2H2BF
E2F8(+),ZNF92
E2F8(+),ABHD12
E2F8(+),PRR11
E2F8(+),CEP83
E2F8(+),PPP1CA
E2F8(+),RPS26
E2F8(+),ZNF136
E2F8(+),COMMD4
E2F8(+),PDIA6
E2F8(+),PPP1R37
E2F8(+),HIST1H1C
E2F8(+),SREBF1
E2F8(+),MAGT1
E2F8(+),PRADC1
E2F8(+),FOXK2
E2F8(+),DCTN3
E2F8(+),PRC1
E2F8(+),KCTD21-AS1
E2F8(+),SNRNP27
E2F8(+),XRCC1
E2F8(+),OPA1
E2F8(+),SART1
E2F8(+),KPNB1
E2F8(+),GPN3
E2F8(+),ATPAF1
E2F8(+),H2AFX
E2F8(+),CNIH2
E2F8(+),TBCD
E2F8(+),UBN1
E2F8(+),RAD23A
E2F8(+),TCP1
E2F8(+),CACYBP
E2F8(+),COPS3
E2F8(+),DAZAP1
E2F8(+),CDADC1
E2F8(+),CCDC77
E2F8(+),OLFM1
E2F8(+),GLYR1
E2F8(+),SHMT1
E2F8(+),MROH1
E2F8(+),SPC24
E2F8(+),ZNF551
E2F8(+),TFDP1
E2F8(+),GGH
E2F8(+),FOXRED2
E2F8(+),SRD5A1
E2F8(+),DEK
E2F8(+),POLD3
E2F8(+),TCOF1
E2F8(+),HNRNPU
E2F8(+),PYCR2
E2F8(+),AK3
E2F8(+),AAAS
E2F8(+),GNB5
E2F8(+),UBXN11
E2F8(+),UBC
E2F8(+),TMEM44
E2F8(+),CCNG2
E2F8(+),IKBIP
E2F8(+),CDC5L
E2F8(+),CYCS
E2F8(+),TIFA
E2F8(+),SLC39A3
E2F8(+),THOC1
E2F8(+),SPIN4
E2F8(+),COPS7B
E2F8(+),GMPPB
E2F8(+),KIF2C
E2F8(+),LRRC58
E2F8(+),ABCD3
E2F8(+),PI4K2B
E2F8(+),NFATC3
E2F8(+),SPCS3
E2F8(+),LRRC8C
E2F8(+),TONSL
E2F8(+),ODF2L
E2F8(+),PLGRKT
E2F8(+),HACD3
E2F8(+),EFCAB11
E2F8(+),THAP9-AS1
E2F8(+),C19orf57
E2F8(+),SMARCA4
E2F8(+),TECR
E2F8(+),ERCC6L
E2F8(+),SNW1
E2F8(+),C16orf95
E2F8(+),NHLRC2
E2F8(+),TACC3
E2F8(+),FOXM1
E2F8(+),MPDU1
E2F8(+),KIF20B
E2F8(+),UBR7
E2F8(+),TBC1D31
E2F8(+),WDHD1
E2F8(+),NEMP2
E2F8(+),OGDH
E2F8(+),USP48
E2F8(+),LSM8
E2F8(+),SUGP2
E2F8(+),ZCCHC17
E2F8(+),ORC3
E2F8(+),PSD3
E2F8(+),SDHB
E2F8(+),YME1L1
E2F8(+),PARP1
E2F8(+),CHTF18
E2F8(+),HPRT1
E2F8(+),ULK2
E2F8(+),PPIA
E2F8(+),GNA11
E2F8(+),GGNBP2
E2F8(+),SLC27A3
E2F8(+),CWF19L2
E2F8(+),FBLN7
E2F8(+),THOP1
E2F8(+),TRIM28
E2F8(+),RBM8A
E2F8(+),MCUR1
E2F8(+),NEK2
E2F8(+),CENPK
E2F8(+),KATNBL1
E2F8(+),STMN3
E2F8(+),ACAA2
E2F8(+),NAP1L4
E2F8(+),KIAA1328
E2F8(+),MED25
E2F8(+),RARRES2
E2F8(+),OLMALINC
E2F8(+),TMEM106C
E2F8(+),MAPK7
E2F8(+),RAD9A
E2F8(+),SMU1
E2F8(+),PRPF3
E2F8(+),SF3A2
E2F8(+),TGFBR1
E2F8(+),HAUS2
E2F8(+),UQCC3
E2F8(+),PRR19
E2F8(+),ASNA1
E2F8(+),KAT5
E2F8(+),C5
E2F8(+),PDK3
E2F8(+),DKC1
E2F8(+),ARL6IP6
E2F8(+),RBMX2
E2F8(+),SLC25A25
E2F8(+),VKORC1L1
E2F8(+),CREB3
E2F8(+),ERLIN1
E2F8(+),POLR2D
E2F8(+),TACC1
E2F8(+),CCDC150
E2F8(+),USP39
E2F8(+),CCDC189
E2F8(+),DTYMK
E2F8(+),APMAP
E2F8(+),KIAA1586
E2F8(+),HSF2
E2F8(+),ZWINT
E2F8(+),TAF7L
E2F8(+),CWC25
E2F8(+),RPN2
E2F8(+),KIFC1
E2F8(+),KANTR
E2F8(+),AGPAT5
E2F8(+),PIM2
E2F8(+),UBE2K
E2F8(+),RNPS1
E2F8(+),C1orf35
E2F8(+),CHAMP1
E2F8(+),MYEF2
E2F8(+),RNASEH2A
E2F8(+),CNPY4
E2F8(+),HSPA4L
E2F8(+),HNRNPAB
E2F8(+),MTHFD2
E2F8(+),LEMD2
E2F8(+),ENOSF1
E2F8(+),MGME1
E2F8(+),PRPF8
E2F8(+),TMBIM6
E2F8(+),BORA
E2F8(+),ARHGAP33
E2F8(+),ZNF689
E2F8(+),CDC20
E2F8(+),RAD51C
E2F8(+),NAA38
E2F8(+),HSPA14
E2F8(+),RIMBP3B
E2F8(+),REEP4
E2F8(+),PIF1
E2F8(+),ZDHHC20
E2F8(+),LSM11
E2F8(+),AURKB
E2F8(+),SRGAP2
E2F8(+),MIS18A
E2F8(+),USP13
E2F8(+),ARL6IP1
E2F8(+),TPGS2
E2F8(+),TEX30
E2F8(+),MOV10
E2F8(+),ADIPOR1
E2F8(+),SNRNP200
E2F8(+),AKR1E2
E2F8(+),POLR2K
E2F8(+),NUP107
E2F8(+),PLCB3
E2F8(+),USP31
E2F8(+),SATL1
E2F8(+),KDELC1
E2F8(+),PPP3R1
E2F8(+),RHOBTB2
E2F8(+),GTF3C5
E2F8(+),AIMP2
E2F8(+),C12orf49
E2F8(+),ILKAP
E2F8(+),DLAT
E2F8(+),DNA2
E2F8(+),ACYP1
E2F8(+),CENPL
E2F8(+),TSTD1
E2F8(+),LSM3
E2F8(+),CORO1A
E2F8(+),HIST2H3D
E2F8(+),PTGS2
E2F8(+),HSP90AA1
E2F8(+),WDR62
E2F8(+),HMGN5
E2F8(+),NUBP2
E2F8(+),EXOSC10
E2F8(+),CHUK
E2F8(+),GMCL1
E2F8(+),GRK6
E2F8(+),PBX4
E2F8(+),MAP2K2
E2F8(+),CENPO
E2F8(+),TRAIP
E2F8(+),TAPT1
E2F8(+),ATP1B3
E2F8(+),PPP4C
E2F8(+),RCCD1
E2F8(+),NUP58
E2F8(+),NTMT1
E2F8(+),SART3
E2F8(+),ZNF678
E2F8(+),SNX16
E2F8(+),NUDCD2
E2F8(+),XRCC3
E2F8(+),C4orf46
E2F8(+),CENPN
E2F8(+),SRSF2
E2F8(+),HIST1H3I
E2F8(+),PITHD1
E2F8(+),PPP5C
E2F8(+),GMEB1
E2F8(+),ADAT1
E2F8(+),EBP
E2F8(+),NAE1
E2F8(+),TTI2
E2F8(+),DNAJB12
E2F8(+),EIF4EBP2
E2F8(+),ZBTB8A
E2F8(+),TAF8
E2F8(+),MIS18BP1
E2F8(+),LRRC40
E2F8(+),CTSV
E2F8(+),NFKBID
E2F8(+),NELFB
E2F8(+),HIRIP3
E2F8(+),HIST1H3B
E2F8(+),MTFR2
E2F8(+),C17orf99
E2F8(+),METTL11B
E2F8(+),BCL2L12
E2F8(+),HIST1H4H
E2F8(+),NRM
E2F8(+),F2
E2F8(+),CBLC
E2F8(+),PADI3
E2F8(+),SAPCD2
E2F8(+),NEK10
E2F8(+),C1orf210
E2F8(+),NUDT15
E2F8(+),SCAPER
E2F8(+),SPATA33
E2F8(+),KIF23
E2F8(+),HIST1H2BE
E2F8(+),LRRC37A2
E2F8(+),CASP7
E2F8(+),PABPC4L
E2F8(+),B4GALNT1
E2F8(+),MESP2
E2F8(+),SYCP2
E2F8(+),AARD
E2F8(+),TMEM155
E2F8(+),AKAP5
E2F8(+),CXorf57
E2F8(+),ZNF488
E2F8(+),HPF1
E2F8(+),KBTBD12
E2F8(+),PRSS53
E4F1(+),E4F1
E4F1(+),DNTTIP1
E4F1(+),INTS7
E4F1(+),NRBF2
E4F1(+),FRAT1
E4F1(+),ING2
E4F1(+),MAPKAPK5
E4F1(+),WBP2
E4F1(+),TRNT1
E4F1(+),DAB1-AS1
E4F1(+),YAF2
E4F1(+),PHF1
E4F1(+),CAP1
E4F1(+),TTI1
E4F1(+),ADAMTS10
EBF1(+),NPAS3
EBF1(+),NDP
EBF1(+),DMRT3
EBF1(+),MAB21L2
EBF1(+),KANSL1-AS1
EBF1(+),LMO2
EBF1(+),SALL1
EBF1(+),PKNOX2
EBF1(+),EBF3
EBF1(+),PCDH19
EBF1(+),CITED1
EBF1(+),CITED2
EBF1(+),PDGFRA
EBF1(+),ATP6V0A1
EBF1(+),BBX
EBF1(+),ZHX2
EBF1(+),EBF1
EBF1(+),ARID3A
EBF1(+),LINC01139
EBF1(+),SOCS2
EBF1(+),BCAR3
EBF1(+),KCNS3
EBF1(+),ACVR2A
EBF1(+),PPP2R5B
EBF1(+),STOM
EBF1(+),KLHL8
EBF1(+),ATXN1
EBF1(+),SLC9A3R2
EBF1(+),TRAK1
EBF1(+),CCDC71L
EBF1(+),SCML4
EBF1(+),PCDH17
EBF1(+),ZNF703
EBF1(+),ZNF608
EBF1(+),SOX4
EBF1(+),NFIA
EBF1(+),OLIG3
EBF1(+),ZNF423
EBF1(+),SFMBT2
EBF1(+),JAG1
EBF1(+),ALX1
EBF1(+),DAB2
EBF1(+),TCF7L2
EBF1(+),NKX2-8
EBF1(+),NFIB
EBF1(+),SOBP
EBF1(+),OLFM1
EBF1(+),DMD
EBF1(+),ADAMTS18
EBF1(+),SLC8B1
EBF1(+),DNER
EBF1(+),TRMT10A
EBF1(+),STEAP3
EBF1(+),HPSE2
EBF1(+),DOK5
EBF1(+),TMEM163
EBF1(+),IMMP2L
EBF1(+),CLK4
EBF1(+),LYPD1
EBF1(+),GRK5
EBF1(+),TRIP10
EBF1(+),GTDC1
EBF1(+),SORCS3
EBF1(+),KHDRBS3
EBF1(+),NDNF
EBF1(+),TRIB2
EBF1(+),NEFL
EBF1(+),HGF
EBF1(+),CSAD
EBF1(+),RAB14
EBF1(+),NCKAP5
EBF1(+),ROBO3
EBF1(+),IRF2
EBF1(+),FECH
EBF1(+),KLHL5
EBF1(+),RASGRF1
EBF1(+),ING2
EBF1(+),CBLN2
EBF1(+),UBE2E2
EBF1(+),MBP
EBF1(+),RELN
EBF1(+),KCNIP4
EBF1(+),SPTSSB
EBF1(+),C5orf30
EBF1(+),CAMKV
EBF1(+),PRKAR2B
EBF1(+),DUSP18
EBF1(+),SIX5
EBF1(+),LIPA
EBF1(+),BMP1
EBF1(+),MKX
EBF1(+),CER1
EBF1(+),PPFIBP2
EBF1(+),MAGED2
EBF3(-),CRIP2
EBF3(-),PRCP
EBF3(-),TPM2
EBF3(-),EBF3
EBF3(-),HDAC1
EBF3(-),DAAM2
EBF3(-),STRA6
EBF3(-),HACD1
EBF3(-),TMEM45A
EBF3(-),KRT8
EBF3(-),MFGE8
EBF3(-),TMEM246
EBF3(-),CCDC159
EBF3(-),CCND1
EBF3(-),FXYD6
EBF3(-),ACTN1
EBF3(-),HLA-A
EBF3(-),HS3ST1
EBF3(-),UPF3B
EBF3(-),TROVE2
EBF3(-),ATF5
EBF3(-),DPYSL5
EBF3(-),YTHDF2
EBF3(-),SPEG
EBF3(-),DNAJC17
EBF3(-),CDKN1A
EBF3(-),PRKCZ
EBF3(-),CCDC33
EBF3(-),PEX11A
EBF3(-),DSTYK
EBF3(-),NFKBIA
EBF3(-),ZNF436-AS1
EBF3(-),PRPF38B
EBF3(-),TCEAL3
EBF3(-),EPHA2
EBF3(-),PTPN6
EBF3(-),KCNA5
EBF3(-),ETFA
EBF3(-),ENTPD7
EBF3(-),TMEM37
EBF3(-),GPSM1
EBF3(-),ARHGEF19
EBF3(-),NFKB2
EBF3(-),ZBTB26
EBF3(-),SLC45A3
EBF3(-),ZNF274
EBF3(-),QPCTL
EBF3(-),DUSP15
EBF3(-),HSD11B1L
EBF3(-),PACSIN3
EBF3(-),NEIL1
EBF3(-),FREM2
EBF3(-),GTF2A2
EBF3(-),PRR14
EBF3(-),TUBB3
EBF3(-),DUSP1
EBF3(-),ADGRG1
EBF3(-),F7
EBF3(-),SMC4
EBF3(-),CDK2AP2
EBF3(-),SDCBP2
EBF3(-),ERCC1
EBF3(-),ARPP21
EBF3(-),NAV2
EBF3(-),CDK18
EBF3(-),PDE6B
EBF3(-),ANXA4
EBF3(-),PTGS1
EBF3(-),RPP21
EBF3(-),DHRS7
EBF3(-),ARHGAP4
EBF3(-),MTHFD1L
EBF3(-),PIM2
EBF3(-),SPTLC2
EBF3(-),STMN2
EBF3(-),LIX1
EBF3(-),KCNA4
EBF3(-),SPI1
EBF3(-),RELT
EBF3(-),STXBP2
EBF3(-),NR4A1
EBF3(-),DYRK3
EBF3(-),ATL2
EBF3(-),EFHD1
EBF3(-),CTNNAL1
EBF3(-),CCNL1
EBF3(-),ADRB2
EBF3(-),MEGF6
EBF3(-),BCL11A
EBF3(-),EPHA5
EBF3(-),DENND1A
EBF3(-),POLG
EBF3(-),RALYL
EBF3(-),DYRK4
EBF3(-),CCNJL
EBF3(-),EBF4
EBF3(-),DOK1
EBF3(-),UXT
EBF3(-),CEP128
EBF3(-),LINC01102
EBF3(-),CCSER2
EGR1(+),MIDN
EGR1(+),FBXO11
EGR1(+),TRIM8
EGR1(+),PEG3
EGR1(+),LINGO1
EGR1(+),NECTIN2
EGR1(+),GRB7
EGR1(+),CCDC9
EGR1(+),RARA
EGR1(+),RAB3A
EGR1(+),AHDC1
EGR1(+),RELB
EGR1(+),KIAA2026
EGR1(+),INAFM1
EGR1(+),ARMCX2
EGR1(+),RAB22A
EGR1(+),HIC1
EGR1(+),NR1H2
EGR1(+),WASF2
EGR1(+),UBTF
EGR1(+),HOXA1
EGR1(+),TSC22D1
EGR1(+),IGFBP5
EGR1(+),GPR162
EGR1(+),ATXN2
EGR1(+),LMNA
EGR1(+),ADD3
EGR1(+),BRD2
EGR1(+),TRERF1
EGR1(+),TCEAL1
EGR1(+),TEAD3
EGR1(+),FBRS
EGR1(+),ZNF574
EGR1(+),FZD2
EGR1(+),ZBTB20
EGR1(+),ASIC4
EGR1(+),GLIS2
EGR1(+),FLNA
EGR1(+),FAM53C
EGR1(+),EP300
EGR1(+),NFIX
EGR1(+),RREB1
EGR1(+),MARCKS
EGR1(+),TRIP10
EGR1(+),THRA
EGR1(+),ATF5
EGR1(+),MBOAT7
EGR1(+),SPRY2
EGR1(+),HIVEP1
EGR1(+),TLCD2
EGR1(+),RGL2
EGR1(+),WNT2B
EGR1(+),ARHGAP23
EGR1(+),SEMA4A
EGR1(+),SPRED2
EGR1(+),MIR22HG
EGR1(+),MARK2
EGR1(+),RTKN
EGR1(+),LMO4
EGR1(+),LINC00473
EGR1(+),ZBTB7A
EGR1(+),S1PR2
EGR1(+),TBCC
EGR1(+),EFEMP2
EGR1(+),VASP
EGR1(+),MEF2D
EGR1(+),AP2A1
EGR1(+),UGDH
EGR1(+),APOE
EGR1(+),SEPT9
EGR1(+),GNAI2
EGR1(+),PEA15
EGR1(+),PEG10
EGR1(+),CIZ1
EGR1(+),IER5L
EGR1(+),HSPA12B
EGR1(+),JADE1
EGR1(+),PDGFA
EGR1(+),SRGAP2B
EGR1(+),ATF7
EGR1(+),C6orf62
EGR1(+),SRGAP2C
EGR1(+),SH3BP1
EGR1(+),PLAG1
EGR1(+),FOSL2
EGR1(+),PGRMC2
EGR1(+),CDC42EP5
EGR1(+),IRS1
EGR1(+),SMARCA1
EGR1(+),PKD1
EGR1(+),PAX7
EGR1(+),BGN
EGR1(+),FKBP10
EGR1(+),C12orf75
EGR1(+),RGMA
EGR1(+),KLF10
EGR1(+),CNTFR
EGR1(+),PCF11
EGR1(+),FAM222A
EGR1(+),JUNB
EGR1(+),BCAM
EGR1(+),MYADM
EGR1(+),ACADVL
EGR1(+),CLCF1
EGR1(+),EFNB1
EGR1(+),CAMK2N1
EGR1(+),ADAMTS1
EGR1(+),DNAJA1
EGR1(+),GPRASP2
EGR1(+),SLC16A3
EGR1(+),TMEM263
EGR1(+),FOSB
EGR1(+),CBX4
EGR1(+),PABPC1
EGR1(+),ZNF575
EGR1(+),NDUFA4L2
EGR1(+),TAB2
EGR1(+),TMEM63B
EGR1(+),PCDH17
EGR1(+),SOCS3
EGR1(+),ITGA5
EGR1(+),NFIB
EGR1(+),PRKD2
EGR1(+),MEPCE
EGR1(+),SIX5
EGR1(+),FN1
EGR1(+),MMP14
EGR1(+),ZFP36L1
EGR1(+),PTPN12
EGR1(+),TBX3
EGR1(+),PTP4A2
EGR1(+),PPP1R1A
EGR1(+),CCDC102A
EGR1(+),KLF7
EGR1(+),SSBP4
EGR1(+),ZNF579
EGR1(+),PCDH7
EGR1(+),HSP90AB1
EGR1(+),GATA6
EGR1(+),CEBPB-AS1
EGR1(+),ZBTB5
EGR1(+),FBXW7
EGR1(+),CEBPB
EGR1(+),HMGN2
EGR1(+),NAB2
EGR1(+),DLK1
EGR1(+),LASP1
EGR1(+),HOXB2
EGR1(+),TSC22D2
EGR1(+),SMAD2
EGR1(+),APP
EGR1(+),FIZ1
EGR1(+),IRF1
EGR1(+),SKAP2
EGR1(+),EEPD1
EGR1(+),CCDC12
EGR1(+),KLF16
EGR1(+),DUSP16
EGR1(+),NFKB2
EGR1(+),CBX6
EGR1(+),BBC3
EGR1(+),PLEKHH3
EGR1(+),ZIC1
EGR1(+),SPTAN1
EGR1(+),ZNF503
EGR1(+),SPRY4
EGR1(+),VILL
EGR1(+),ZFAND6
EGR1(+),ARHGAP5
EGR1(+),SPHK1
EGR1(+),TNXB
EGR1(+),TRIOBP
EGR1(+),CNOT8
EGR1(+),MYO1C
EGR1(+),SNAP25
EGR1(+),HEY1
EGR1(+),SPEG
EGR1(+),EBF1
EGR1(+),EMG1
EGR1(+),HDAC5
EGR1(+),COL11A1
EGR1(+),CSRNP1
EGR1(+),NUMBL
EGR1(+),AHNAK
EGR1(+),PPP1R2
EGR1(+),EPHB3
EGR1(+),TGIF1
EGR1(+),SMUG1
EGR1(+),MEIS3
EGR1(+),SEMA4C
EGR1(+),HMBOX1
EGR1(+),SHC1
EGR1(+),MGAT1
EGR1(+),FOXO3
EGR1(+),MPC2
EGR1(+),DCAF6
EGR1(+),C1QL1
EGR1(+),EGR1
EGR1(+),CTDSP1
EGR1(+),CREBRF
EGR1(+),PPP2R2A
EGR1(+),NXPH4
EGR1(+),MEG3
EGR1(+),E2F8
EGR1(+),FLT1
EGR1(+),IDH1
EGR1(+),NFIA
EGR1(+),CLEC11A
EGR1(+),ADAM9
EGR1(+),MAP7D1
EGR1(+),GMPS
EGR1(+),C11orf87
EGR1(+),EGR3
EGR1(+),RAB5B
EGR1(+),UBALD2
EGR1(+),MXI1
EGR1(+),STARD9
EGR1(+),TMEM187
EGR1(+),EHD2
EGR1(+),IRF2
EGR1(+),PLEKHO2
EGR1(+),SMARCD3
EGR1(+),MRC2
EGR1(+),NAMPT
EGR1(+),PURA
EGR1(+),RAP1GAP
EGR1(+),ACO1
EGR1(+),OLFM2
EGR1(+),ITPRIP
EGR1(+),ZNF865
EGR1(+),CCDC71L
EGR1(+),ERBB2
EGR1(+),UBE2D3
EGR1(+),SERTAD3
EGR1(+),LZTS2
EGR1(+),PICALM
EGR1(+),HCFC1
EGR1(+),VLDLR
EGR1(+),PKN1
EGR1(+),PPFIBP1
EGR1(+),PRKCD
EGR1(+),KLHL5
EGR1(+),NYAP1
EGR1(+),CPNE5
EGR1(+),VEGFA
EGR1(+),GPBP1
EGR1(+),IRF2BPL
EGR1(+),ZNF296
EGR1(+),NTF3
EGR1(+),TCEAL9
EGR1(+),TFE3
EGR1(+),ATF3
EGR1(+),SORBS3
EGR1(+),OAF
EGR1(+),ITM2C
EGR1(+),YWHAZ
EGR1(+),PTK7
EGR1(+),MADCAM1
EGR1(+),EEF1A1
EGR1(+),NCKAP5L
EGR1(+),TBX5
EGR1(+),TRAF4
EGR1(+),WFIKKN2
EGR1(+),MARCH2
EGR1(+),TINAGL1
EGR1(+),CHAD
EGR1(+),BZW1
EGR1(+),SORBS1
EGR1(+),BCL6
EGR1(+),CD151
EGR1(+),PALM
EGR1(+),ABI2
EGR1(+),PPCDC
EGR1(+),RAP1A
EGR1(+),EML3
EGR1(+),CSNK1G1
EGR1(+),MAP3K11
EGR1(+),IGFBP6
EGR1(+),SMG1
EGR1(+),BNC2
EGR1(+),NEDD9
EGR1(+),ATP1B1
EGR1(+),WWTR1
EGR1(+),ZC3H12A
EGR1(+),SLC9A3R1
EGR1(+),GAS2L1
EGR1(+),RCN3
EGR1(+),MYC
EGR1(+),ZNF148
EGR1(+),RPS6KA5
EGR1(+),N4BP2L1
EGR1(+),RASSF8
EGR1(+),GAS1
EGR1(+),WDR26
EGR1(+),EMP3
EGR1(+),ECE1
EGR1(+),NDRG1
EGR1(+),CUEDC1
EGR1(+),PDCD6
EGR1(+),POU3F3
EGR1(+),TSKU
EGR1(+),EBF3
EGR1(+),ELFN2
EGR1(+),CLDN19
EGR1(+),NABP1
EGR1(+),STAT3
EGR1(+),IKZF4
EGR1(+),ALDOC
EGR1(+),RAB5A
EGR1(+),CDH15
EGR1(+),TMSB4X
EGR1(+),PCOLCE
EGR1(+),ARRDC3
EGR1(+),HES1
EGR1(+),TCIRG1
EGR1(+),MOB3C
EGR1(+),ASS1
EGR1(+),NR4A3
EGR1(+),VCL
EGR1(+),PRX
EGR1(+),NR4A2
EGR1(+),DMWD
EGR1(+),CLK3
EGR1(+),COL16A1
EGR1(+),VASN
EGR1(+),FANCE
EGR1(+),MORF4L1
EGR1(+),CCNK
EGR1(+),ZNF618
EGR1(+),BBX
EGR1(+),FURIN
EGR1(+),ZBTB2
EGR1(+),TPBG
EGR1(+),COL5A1
EGR1(+),PRICKLE1
EGR1(+),INTS6
EGR1(+),SLC9A3R2
EGR1(+),BIN1
EGR1(+),NRP1
EGR1(+),STRN3
EGR1(+),PTGES
EGR1(+),NLGN1
EGR1(+),JUND
EGR1(+),SUB1
EGR1(+),ZNF7
EGR1(+),FGFR4
EGR1(+),NR3C1
EGR1(+),MED26
EGR1(+),CEP85L
EGR1(+),SLC38A3
EGR1(+),PIK3R1
EGR1(+),TSPAN4
EGR1(+),IGFBP4
EGR1(+),TRIM3
EGR1(+),C1GALT1C1
EGR1(+),FBXL12
EGR1(+),CNKSR3
EGR1(+),ID3
EGR1(+),DPYSL2
EGR1(+),RND1
EGR1(+),RTN4
EGR1(+),ZNF672
EGR1(+),ADCY2
EGR1(+),LINC00623
EGR1(+),CD248
EGR1(+),PIM1
EGR1(+),ARMCX3
EGR1(+),HAS1
EGR1(+),BRPF3
EGR1(+),PLTP
EGR1(+),KDELR3
EGR1(+),TNRC6B
EGR1(+),SDE2
EGR1(+),RAB40B
EGR1(+),BCAR1
EGR1(+),MTA3
EGR1(+),SPRED1
EGR1(+),SHOC2
EGR1(+),IFFO2
EGR1(+),EPHA2
EGR1(+),VPS37D
EGR1(+),NR4A1
EGR1(+),ZNF703
EGR1(+),ZNF292
EGR1(+),RPRD2
EGR1(+),CSNK1D
EGR1(+),CHCHD7
EGR1(+),ING2
EGR1(+),MIR194-2HG
EGR1(+),DUSP14
EGR1(+),CDK13
EGR1(+),OSBPL5
EGR1(+),EMP1
EGR1(+),SLC30A1
EGR1(+),PER2
EGR1(+),ASXL1
EGR1(+),NISCH
